bin.chrom	bin.start.chrompos	bin.start.abspos	bin.end.chrompos	bin.length	mappable.positions	gc.content
chr15	60343149	2367628868	60796388	453239	415423	0.404759068043
chr15	60796388	2368082107	61227881	431493	415423	0.417097340867
chr15	61227881	2368513600	61670367	442486	415423	0.410658392224
chr15	61670367	2368956086	62103703	433336	415423	0.402259673187
chr15	62103703	2369389422	62566747	463044	415423	0.394201427507
chr15	62566747	2369852466	63020004	453257	415423	0.429225738983
chr15	63020004	2370305723	63464923	444919	415422	0.444369774341
chr15	63464923	2370750642	63920111	455188	415423	0.430766121325
chr15	63920111	2371205830	64383619	463508	415423	0.428470644583
chr15	64383619	2371669338	64877592	493973	415423	0.421358209137
chr15	64877592	2372163311	65366422	488830	415423	0.473732230566
chr15	65366422	2372652141	65853476	487054	415423	0.466419603536
chr15	65853476	2373139195	66316102	462626	415423	0.425874408541
chr15	66316102	2373601821	66779517	463415	415423	0.466604519481
chr15	66779517	2374065236	67235436	455919	415423	0.479748640112
chr15	67235436	2374521155	67686814	451378	415423	0.432527875688
chr15	67686814	2374972533	68145104	458290	415423	0.413126157834
chr15	68145104	2375430823	68602774	457670	415423	0.420826314099
chr15	68602774	2375888493	69041102	438328	415423	0.476359081877
chr15	69041102	2376326821	69493336	452234	415422	0.431182902694
chr15	69493336	2376779055	69945569	452233	415423	0.443489432462
chr15	69945569	2377231288	70379015	433446	415423	0.471697808498
chr15	70379015	2377664734	70813047	434032	415423	0.482530130197
chr15	70813047	2378098766	71283546	470499	415423	0.410930924548
chr15	71283546	2378569265	71747199	463653	415423	0.418877007424
chr15	71747199	2379032918	72203290	456091	415423	0.415499504486
chr15	72203290	2379489009	72666641	463351	415423	0.425413076883
chr15	72666641	2379952360	73179707	513066	415423	0.425293382736
chr15	73179707	2380465426	73628954	449247	415423	0.407073598547
chr15	73628954	2380914673	74088770	459816	415423	0.44806520855
chr15	74088770	2381374489	74575911	487141	415423	0.5040214147
chr15	74575911	2381861630	75049001	473090	415423	0.489616162641
chr15	75049001	2382334720	75542625	493624	415423	0.504725246898
chr15	75542625	2382828344	76119049	576424	415422	0.484437697879
chr15	76119049	2383404768	76589958	470909	415423	0.423548024039
chr15	76589958	2383875677	77064837	474879	415423	0.386706115229
chr15	77064837	2384350556	77530790	465953	415423	0.417489709285
chr15	77530790	2384816509	77981819	451029	415423	0.444919406691
chr15	77981819	2385267538	78475516	493697	415423	0.513530538912
chr15	78475516	2385761235	78945840	470324	415423	0.454753627811
chr15	78945840	2386231559	79438758	492918	415423	0.483552064335
chr15	79438758	2386724477	79883945	445187	415423	0.426031249719
chr15	79883945	2387169664	80360000	476055	415423	0.422084796747
chr15	80360000	2387645719	80801028	441028	415423	0.432177929343
chr15	80801028	2388086747	81238266	437238	415423	0.449445269063
chr15	81238266	2388523985	81689057	450791	415423	0.43222151236
chr15	81689057	2388974776	82172973	483916	415423	0.3917820618
chr15	82172973	2389458692	83275772	1102799	415422	0.444121390578
chr15	83275772	2390561491	83759944	484172	415423	0.443531547608
chr15	83759944	2391045663	84229356	469412	415423	0.416166573998
chr15	84229356	2391515075	84689494	460138	415423	0.401937240703
chr15	84689494	2391975213	85434081	744587	415423	0.445907502001
chr15	85434081	2392719800	85992474	558393	415423	0.443093944419
chr15	85992474	2393278193	86451124	458650	415423	0.426891034796
chr15	86451124	2393736843	86898530	447406	415423	0.414463788005
chr15	86898530	2394184249	87355656	457126	415423	0.387375937103
chr15	87355656	2394641375	87813060	457404	415423	0.38424372274
chr15	87813060	2395098779	88275782	462722	415423	0.389407917912
chr15	88275782	2395561501	88715565	439783	415423	0.435306877922
chr15	88715565	2396001284	89171937	456372	415423	0.459192371153
chr15	89171937	2396457656	89642552	470615	415423	0.469644041002
chr15	89642552	2396928271	90093887	451335	415422	0.466495028094
chr15	90093887	2397379606	90577429	483542	415423	0.467089793462
chr15	90577429	2397863148	91068859	491430	415423	0.46456776231
chr15	91068859	2398354578	91545770	476911	415423	0.4679165129
chr15	91545770	2398831489	92005692	459922	415423	0.416082692103
chr15	92005692	2399291411	92450194	444502	415423	0.412208691505
chr15	92450194	2399735913	92896094	445900	415423	0.440259160666
chr15	92896094	2400181813	93362361	466267	415423	0.449846440245
chr15	93362361	2400648080	93823673	461312	415423	0.444362070872
chr15	93823673	2401109392	94292003	468330	415423	0.41398711595
chr15	94292003	2401577722	94743225	451222	415423	0.3909353025
chr15	94743225	2402028944	95178788	435563	415423	0.386333581288
chr15	95178788	2402464507	95622894	444106	415423	0.388034865472
chr15	95622894	2402908613	96059247	436353	415423	0.379072954528
chr15	96059247	2403344966	96491460	432213	415422	0.378830856937
chr15	96491460	2403777179	96927349	435889	415423	0.412682098695
chr15	96927349	2404213068	97363535	436186	415423	0.395823350994
chr15	97363535	2404649254	97805788	442253	415423	0.378657965784
chr15	97805788	2405091507	98272441	466653	415423	0.374048009875
chr15	98272441	2405558160	98717676	445235	415423	0.408026305151
chr15	98717676	2406003395	99171825	454149	415423	0.434475393592
chr15	99171825	2406457544	99622411	450586	415423	0.447767023904
chr15	99622411	2406908130	100076905	454494	415423	0.429104830636
chr15	100076905	2407362624	100560622	483717	415423	0.409575413774
chr15	100560622	2407846341	101030430	469808	415423	0.445930154595
chr15	101030430	2408316149	101487803	457373	415423	0.444933468015
chr15	101487803	2408773522	101935309	447506	415423	0.473693148934
chr15	101935309	2409221028	102531392	596083	415423	0.436525202062
chr16	0	2409817111	581781	581781	415929	0.54405671334
chr16	581781	2410398892	1042175	460394	415929	0.606503111459
chr16	1042175	2410859286	1514983	472808	415930	0.613526815268
chr16	1514983	2411332094	1989952	474969	415929	0.53997305093
chr16	1989952	2411807063	2493342	503390	415929	0.560433142428
chr16	2493342	2412310453	3066920	573578	415930	0.547959391819
chr16	3066920	2412884031	3553841	486921	415929	0.495670764517
chr16	3553841	2413370952	4030319	476478	415929	0.476671584687
chr16	4030319	2413847430	4512487	482168	415930	0.513593781433
chr16	4512487	2414329598	4994506	482019	415929	0.519536533754
chr16	4994506	2414811617	5522560	528054	415929	0.474257416368
chr16	5522560	2415339671	5970716	448156	415930	0.445181041465
chr16	5970716	2415787827	6413751	443035	415929	0.418302350148
chr16	6413751	2416230862	6856393	442642	415929	0.40846235002
chr16	6856393	2416673504	7299099	442706	415930	0.413795128607
chr16	7299099	2417116210	7735316	436217	415929	0.419061111646
chr16	7735316	2417552427	8189466	454150	415929	0.404167336415
chr16	8189466	2418006577	8688416	498950	415930	0.42462317714
chr16	8688416	2418505527	9179231	490815	415929	0.47650850828
chr16	9179231	2418996342	9636278	457047	415929	0.441146225342
chr16	9636278	2419453389	10092844	456566	415930	0.416046275793
chr16	10092844	2419909955	10569729	476885	415929	0.434588140562
chr16	10569729	2420386840	11042762	473033	415930	0.472608734256
chr16	11042762	2420859873	11496343	453581	415929	0.495187198787
chr16	11496343	2421313454	11978310	481967	415929	0.476193440228
chr16	11978310	2421795421	12476713	498403	415930	0.466079726487
chr16	12476713	2422293824	12937757	461044	415929	0.460577600885
chr16	12937757	2422754868	13396576	458819	415929	0.429144326751
chr16	13396576	2423213687	13852759	456183	415930	0.414569559651
chr16	13852759	2423669870	14306298	453539	415929	0.410978083521
chr16	14306298	2424123409	14964790	658492	415929	0.451915206388
chr16	14964790	2424781901	15832631	867841	415930	0.465872820168
chr16	15832631	2425649742	16568859	736228	415929	0.482484390047
chr16	16568859	2426385970	17275418	706559	415929	0.428347203351
chr16	17275418	2427092529	17726326	450908	415930	0.451394849072
chr16	17726326	2427543437	18267999	541673	415929	0.417649730281
chr16	18267999	2428085110	19262969	994970	415929	0.455968063391
chr16	19262969	2429080080	19732406	469437	415930	0.443805145727
chr16	19732406	2429549517	20192573	460167	415929	0.441710418804
chr16	20192573	2430009684	20750750	558177	415929	0.427127188818
chr16	20750750	2430567861	21228013	477263	415930	0.430642160314
chr16	21228013	2431045124	22073172	845159	415929	0.438351318094
chr16	22073172	2431890283	22719465	646293	415929	0.449375980591
chr16	22719465	2432536576	23167249	447784	415930	0.426101812254
chr16	23167249	2432984360	23650091	482842	415929	0.464832253962
chr16	23650091	2433467202	24110808	460717	415930	0.443516424364
chr16	24110808	2433927919	24571301	460493	415929	0.438978575182
chr16	24571301	2434388412	25045363	474062	415929	0.436446210736
chr16	25045363	2434862474	25521865	476502	415930	0.431835686239
chr16	25521865	2435338976	25975461	453596	415929	0.417804791478
chr16	25975461	2435792572	26423416	447955	415929	0.409839359223
chr16	26423416	2436240527	26879530	456114	415930	0.420990320424
chr16	26879530	2436696641	27338681	459151	415929	0.458292678677
chr16	27338681	2437155792	27794390	455709	415929	0.481066906585
chr16	27794390	2437611501	28253047	458657	415930	0.474288031605
chr16	28253047	2438070158	29142578	889531	415929	0.496538629302
chr16	29142578	2438959689	29993598	851020	415929	0.491896204677
chr16	29993598	2439810709	30640168	646570	415930	0.501199404242
chr16	30640168	2440457279	31140377	500209	415929	0.520789268507
chr16	31140377	2440957488	31658985	518608	415929	0.472288371393
chr16	31658985	2441476096	32587078	928093	415930	0.408155854903
chr16	32587078	2442404189	34208927	1621849	415929	0.424751842919
chr16	34208927	2444026038	34696290	487363	415929	0.418438784974
chr16	34696290	2444513401	35168526	472236	415930	0.404894152724
chr16	35168526	2444985637	46848512	11679986	415929	0.396379574025
chr16	46848512	2456665623	47329614	481102	415929	0.426418043537
chr16	47329614	2457146725	47806884	477270	415930	0.382694527847
chr16	47806884	2457623995	48269020	462136	415929	0.438843892612
chr16	48269020	2458086131	48745004	475984	415930	0.428196266689
chr16	48745004	2458562115	49198894	453890	415929	0.430030557997
chr16	49198894	2459016005	49634346	435452	415929	0.46203149364
chr16	49634346	2459451457	50083032	448686	415930	0.488821829026
chr16	50083032	2459900143	50544620	461588	415929	0.456793814411
chr16	50544620	2460361731	50976993	432373	415929	0.464010324395
chr16	50976993	2460794104	51424657	447664	415930	0.440063440296
chr16	51424657	2461241768	51865864	441207	415929	0.403791409041
chr16	51865864	2461682975	52309740	443876	415929	0.39389515564
chr16	52309740	2462126851	52744877	435137	415930	0.394748332713
chr16	52744877	2462561988	53206475	461598	415929	0.412815019097
chr16	53206475	2463023586	53684286	477811	415929	0.398171247269
chr16	53684286	2463501397	54130148	445862	415930	0.393105056935
chr16	54130148	2463947259	54571751	441603	415929	0.452982762837
chr16	54571751	2464388862	55017624	445873	415929	0.420961975805
chr16	55017624	2464834735	55448143	430519	415930	0.441635696367
chr16	55448143	2465265254	55933037	484894	415929	0.437863867435
chr16	55933037	2465750148	56370262	437225	415929	0.432455983862
chr16	56370262	2466187373	56832862	462600	415930	0.447258004198
chr16	56832862	2466649973	57294231	461369	415929	0.480076728006
chr16	57294231	2467111342	57755795	461564	415929	0.498430340255
chr16	57755795	2467572906	58222886	467091	415930	0.497593621813
chr16	58222886	2468039997	58696950	474064	415929	0.447347937519
chr16	58696950	2468514061	59189772	492822	415930	0.40624321511
chr16	59189772	2469006883	59649960	460188	415929	0.375699984137
chr16	59649960	2469467071	60111363	461403	415929	0.364595885601
chr16	60111363	2469928474	60576217	464854	415930	0.373968226651
chr16	60576217	2470393328	61029414	453197	415929	0.360462755793
chr16	61029414	2470846525	61467848	438434	415929	0.359036117098
chr16	61467848	2471284959	61912516	444668	415930	0.360067825731
chr16	61912516	2471729627	62355122	442606	415929	0.373306341743
chr16	62355122	2472172233	62797864	442742	415929	0.370580675471
chr16	62797864	2472614975	63252218	454354	415930	0.363819040178
chr16	63252218	2473069329	63696927	444709	415929	0.356214162038
chr16	63696927	2473514038	64137058	440131	415929	0.364867812384
chr16	64137058	2473954169	64576185	439127	415930	0.367425898599
chr16	64576185	2474393296	65011770	435585	415929	0.37503271455
chr16	65011770	2474828881	65458388	446618	415929	0.396270646793
chr16	65458388	2475275499	65904946	446558	415930	0.4192391151
chr16	65904946	2475722057	66341879	436933	415929	0.444735360489
chr16	66341879	2476158990	66812903	471024	415929	0.475059710206
chr16	66812903	2476630014	67285714	472811	415930	0.494926101706
chr16	67285714	2477102825	67767388	481674	415929	0.499185135205
chr16	67767388	2477584499	68265566	498178	415929	0.48473540635
chr16	68265566	2478082677	68741332	475766	415930	0.487925812425
chr16	68741332	2478558443	69242757	501425	415929	0.451292912613
chr16	69242757	2479059868	69736799	494042	415930	0.423710081916
chr16	69736799	2479553910	70436196	699397	415929	0.467024498211
chr16	70436196	2480253307	71206490	770294	415929	0.462631848837
chr16	71206490	2481023601	71672165	465675	415930	0.434473754284
chr16	71672165	2481489276	72159730	487565	415929	0.439532288962
chr16	72159730	2481976841	72626987	467257	415929	0.38568842053
chr16	72626987	2482444098	73077717	450730	415930	0.428940986974
chr16	73077717	2482894828	73522154	444437	415929	0.438774362228
chr16	73522154	2483339265	73973941	451787	415929	0.407489796099
chr16	73973941	2483791052	74508515	534574	415930	0.425831735491
chr16	74508515	2484325626	75020206	511691	415929	0.443106399944
chr16	75020206	2484837317	75501575	481369	415929	0.465342667802
chr16	75501575	2485318686	75994294	492719	415930	0.422708637766
chr16	75994294	2485811405	76446370	452076	415929	0.36474981032
chr16	76446370	2486263481	76887402	441032	415929	0.363603177087
chr16	76887402	2486704513	77332764	445362	415930	0.391768063355
chr16	77332764	2487149875	77779444	446680	415929	0.408656289388
chr16	77779444	2487596555	78231449	452005	415929	0.43489909426
chr16	78231449	2488048560	78670161	438712	415930	0.42129592695
chr16	78670161	2488487272	79108976	438815	415929	0.43110324145
chr16	79108976	2488926087	79546334	437358	415929	0.437123735878
chr16	79546334	2489363445	79976532	430198	415930	0.416795483021
chr16	79976532	2489793643	80422656	446124	415929	0.412781171196
chr16	80422656	2490239767	80864927	442271	415930	0.414636241951
chr16	80864927	2490682038	81341378	476451	415929	0.448874178301
chr16	81341378	2491158489	81792220	450842	415929	0.49043902201
chr16	81792220	2491609331	82254256	462036	415930	0.437510415832
chr16	82254256	2492071367	82691007	436751	415929	0.424185807964
chr16	82691007	2492508118	83122715	431708	415929	0.41328533804
chr16	83122715	2492939826	83561932	439217	415930	0.420736399692
chr16	83561932	2493379043	84013348	451416	415929	0.457561412175
chr16	84013348	2493830459	84472734	459386	415929	0.492158027981
chr16	84472734	2494289845	84936755	464021	415930	0.485362762972
chr16	84936755	2494753866	85392082	455327	415929	0.533121178579
chr16	85392082	2495209193	85842936	450854	415929	0.554816958889
chr16	85842936	2495660047	86289856	446920	415930	0.486240297502
chr16	86289856	2496106967	86732646	442790	415929	0.489156283664
chr16	86732646	2496549757	87172233	439587	415929	0.486771704414
chr16	87172233	2496989344	87639460	467227	415930	0.496746770313
chr16	87639460	2497456571	88165252	525792	415929	0.532460493008
chr16	88165252	2497982363	88729585	564333	415929	0.565550789954
chr16	88729585	2498546696	89184619	455034	415930	0.593844429549
chr16	89184619	2499001730	89663637	479018	415929	0.532651105697
chr16	89663637	2499480748	90354753	691116	415930	0.516944587049
chr17	0	2500171864	611309	611309	416593	0.499047544542
chr17	611309	2500783173	1126478	515169	416594	0.523632975523
chr17	1126478	2501298342	1648679	522201	416594	0.520403981601
chr17	1648679	2501820543	2133926	485247	416594	0.492791314956
chr17	2133926	2502305790	2638964	505038	416594	0.475424670174
chr17	2638964	2502810828	3195036	556072	416594	0.466985449752
chr17	3195036	2503366900	3718706	523670	416594	0.472498954496
chr17	3718706	2503890570	4193245	474539	416594	0.481769713828
chr17	4193245	2504365109	4692314	499069	416593	0.501146131805
chr17	4692314	2504864178	5221957	529643	416594	0.492321257297
chr17	5221957	2505393821	5693178	471221	416594	0.451107970341
chr17	5693178	2505865042	6153103	459925	416594	0.459563060144
chr17	6153103	2506324967	6609743	456640	416594	0.478104243815
chr17	6609743	2506781607	7113993	504250	416594	0.459267309336
chr17	7113993	2507285857	7608854	494861	416594	0.52581729856
chr17	7608854	2507780718	8077416	468562	416594	0.503302650871
chr17	8077416	2508249280	8554352	476936	416594	0.461941514288
chr17	8554352	2508726216	9022233	467881	416593	0.46495270175
chr17	9022233	2509194097	9505814	483581	416594	0.458029868771
chr17	9505814	2509677678	9981211	475397	416594	0.460874887989
chr17	9981211	2510153075	10450721	469510	416594	0.432820530296
chr17	10450721	2510622585	10911187	460466	416594	0.438580832068
chr17	10911187	2511083051	11365374	454187	416594	0.428408500445
chr17	11365374	2511537238	11829537	464163	416594	0.427292939564
chr17	11829537	2512001401	12292307	462770	416594	0.401492314773
chr17	12292307	2512464171	12753556	461249	416594	0.404988617886
chr17	12753556	2512925420	13207607	454051	416593	0.417996176649
chr17	13207607	2513379471	13657172	449565	416594	0.397089637562
chr17	13657172	2513829036	14131190	474018	416594	0.403479607358
chr17	14131190	2514303054	14598538	467348	416594	0.412554643318
chr17	14598538	2514770402	15043255	444717	416594	0.404775610612
chr17	15043255	2515215119	15611423	568168	416594	0.432876485694
chr17	15611423	2515783287	16204336	592913	416594	0.429015000489
chr17	16204336	2516376200	16841919	637583	416594	0.457381301915
chr17	16841919	2517013783	17315206	473287	416593	0.499021737293
chr17	17315206	2517487070	17773151	457945	416594	0.533324889834
chr17	17773151	2517945015	18242596	469445	416594	0.508209676938
chr17	18242596	2518414460	19274228	1031632	416594	0.476494063296
chr17	19274228	2519446092	19762286	488058	416594	0.462989105825
chr17	19762286	2519934150	20311346	549060	416594	0.422087891874
chr17	20311346	2520483210	21058596	747250	416594	0.447130883733
chr17	21058596	2521230460	21707776	649180	416594	0.475724761053
chr17	21707776	2521879640	25319114	3611338	416594	0.404960259365
chr17	25319114	2525490978	25839603	520489	416593	0.434142826952
chr17	25839603	2526011467	26315746	476143	416594	0.471903457777
chr17	26315746	2526487610	26790455	474709	416594	0.435286806682
chr17	26790455	2526962319	27274049	483594	416594	0.492391360539
chr17	27274049	2527445913	27752669	478620	416594	0.479767916577
chr17	27752669	2527924533	28241219	488550	416594	0.429210051765
chr17	28241219	2528413083	28715218	473999	416594	0.407964135021
chr17	28715218	2528887082	29324956	609738	416594	0.443450394349
chr17	29324956	2529496820	29819535	494579	416594	0.416355291358
chr17	29819535	2529991399	30345001	525466	416593	0.45733794891
chr17	30345001	2530516865	30884694	539693	416594	0.450119882748
chr17	30884694	2531056558	31362372	477678	416594	0.415680823314
chr17	31362372	2531534236	31799593	437221	416594	0.448801752885
chr17	31799593	2531971457	32236139	436546	416594	0.441306434359
chr17	32236139	2532408003	32703293	467154	416594	0.43022979525
chr17	32703293	2532875157	33130067	426774	416594	0.480492062562
chr17	33130067	2533301931	33596629	466562	416594	0.450170716495
chr17	33596629	2533768493	34089854	493225	416594	0.416227043992
chr17	34089854	2534261718	34891968	802114	416593	0.45955472235
chr17	34891968	2535063832	35344784	452816	416594	0.484895664253
chr17	35344784	2535516648	35819248	474464	416594	0.416677731761
chr17	35819248	2535991112	36456904	637656	416594	0.439698772224
chr17	36456904	2536628768	36963031	506127	416594	0.518752173363
chr17	36963031	2537134895	37460094	497063	416594	0.48420122962
chr17	37460094	2537631958	37952315	492221	416594	0.480569742921
chr17	37952315	2538124179	38442942	490627	416594	0.475747409443
chr17	38442942	2538614806	38904582	461640	416593	0.46695375844
chr17	38904582	2539076446	39379776	475194	416594	0.399090899525
chr17	39379776	2539551640	39852266	472490	416594	0.478646154107
chr17	39852266	2540024130	40343335	491069	416594	0.515533427006
chr17	40343335	2540515199	40853041	509706	416594	0.482265301438
chr17	40853041	2541024905	41367771	514730	416594	0.4683805716
chr17	41367771	2541539635	41856358	488587	416594	0.481749449434
chr17	41856358	2542028222	42351632	495274	416594	0.51144111857
chr17	42351632	2542523496	42846102	494470	416594	0.473584901845
chr17	42846102	2543017966	43336784	490682	416593	0.511464631952
chr17	43336784	2543508648	43929207	592423	416594	0.4904713516
chr17	43929207	2544101071	44828429	899222	416594	0.426681701869
chr17	44828429	2545000293	45339664	511235	416594	0.463320266961
chr17	45339664	2545511528	45903759	564095	416594	0.439368476288
chr17	45903759	2546075623	46373474	469715	416594	0.465176830255
chr17	46373474	2546545338	46824569	451095	416594	0.450298827744
chr17	46824569	2546996433	47326179	501610	416594	0.469295928518
chr17	47326179	2547498043	47802883	476704	416594	0.471457190506
chr17	47802883	2547974747	48259315	456432	416593	0.510548097968
chr17	48259315	2548431179	48714360	455045	416594	0.511141730726
chr17	48714360	2548886224	49185446	471086	416594	0.454586944662
chr17	49185446	2549357310	49670908	485462	416594	0.42585737739
chr17	49670908	2549842772	50106189	435281	416594	0.402688372136
chr17	50106189	2550278053	50559952	453763	416594	0.379119983075
chr17	50559952	2550731816	51004279	444327	416594	0.366499522875
chr17	51004279	2551176143	51449076	444797	416594	0.353045652184
chr17	51449076	2551620940	51901480	452404	416593	0.360438103027
chr17	51901480	2552073344	52361739	460259	416594	0.363481510451
chr17	52361739	2552533603	52830780	469041	416594	0.372977260032
chr17	52830780	2553002644	53282650	451870	416594	0.379663665073
chr17	53282650	2553454514	53740863	458213	416594	0.415397608977
chr17	53740863	2553912727	54198656	457793	416594	0.400217128228
chr17	54198656	2554370520	54652970	454314	416594	0.397757062831
chr17	54652970	2554824834	55108199	455229	416594	0.445550600795
chr17	55108199	2555280063	55561011	452812	416594	0.457029723087
chr17	55561011	2555732875	56005829	444818	416593	0.4782844258
chr17	56005829	2556177693	56463429	457600	416594	0.463414634146
chr17	56463429	2556635293	56959813	496384	416594	0.426074518771
chr17	56959813	2557131677	57462310	502497	416594	0.418911120044
chr17	57462310	2557634174	57974135	511825	416594	0.416926846233
chr17	57974135	2558145999	58563209	589074	416594	0.427543182108
chr17	58563209	2558735073	59065846	502637	416594	0.400226405485
chr17	59065846	2559237710	59525312	459466	416594	0.422957470286
chr17	59525312	2559697176	59987560	462248	416594	0.38758115215
chr17	59987560	2560159424	60600646	613086	416593	0.422192935097
chr17	60600646	2560772510	61089760	489114	416594	0.440761375137
chr17	61089760	2561261624	61539095	449335	416594	0.390598572115
chr17	61539095	2561710959	62034048	494953	416594	0.481982163999
chr17	62034048	2562205912	62547065	513017	416594	0.454416458971
chr17	62547065	2562718929	63165245	618180	416594	0.442789409574
chr17	63165245	2563337109	63621680	456435	416594	0.458421333988
chr17	63621680	2563793544	64072090	450410	416594	0.382184271699
chr17	64072090	2564243954	64543996	471906	416594	0.417592873172
chr17	64543996	2564715860	65001479	457483	416593	0.465732134894
chr17	65001479	2565173343	65485416	483937	416594	0.433706383876
chr17	65485416	2565657280	65990123	504707	416594	0.435148640402
chr17	65990123	2566161987	66521583	531460	416594	0.45265221719
chr17	66521583	2566693447	66979821	458238	416594	0.402167864368
chr17	66979821	2567151685	67441913	462092	416594	0.372381749994
chr17	67441913	2567613777	67902168	460255	416594	0.392629319335
chr17	67902168	2568074032	68342411	440243	416594	0.377333933001
chr17	68342411	2568514275	68791948	449537	416593	0.368240282245
chr17	68791948	2568963812	69239481	447533	416594	0.370680216475
chr17	69239481	2569411345	69688557	449076	416594	0.377224841174
chr17	69688557	2569860421	70133314	444757	416594	0.405366513924
chr17	70133314	2570305178	70585072	451758	416594	0.46206273699
chr17	70585072	2570756936	71048195	463123	416594	0.461595598587
chr17	71048195	2571220059	71520810	472615	416594	0.494344245646
chr17	71520810	2571692674	71962324	441514	416594	0.491586922302
chr17	71962324	2572134188	72420684	458360	416594	0.511140782047
chr17	72420684	2572592548	72879259	458575	416593	0.510774658944
chr17	72879259	2573051123	73390490	511231	416594	0.500494882949
chr17	73390490	2573562354	73875550	485060	416594	0.533236025984
chr17	73875550	2574047414	74372157	496607	416594	0.500068464463
chr17	74372157	2574544021	74866749	494592	416594	0.50348670523
chr17	74866749	2575038613	75345171	478422	416594	0.500197523948
chr17	75345171	2575517035	75801846	456675	416594	0.515098231569
chr17	75801846	2575973710	76268710	466864	416594	0.495282362139
chr17	76268710	2576440574	76741028	472318	416594	0.509096606319
chr17	76741028	2576912892	77201158	460130	416593	0.530040358072
chr17	77201158	2577373022	77793215	592057	416594	0.543154053625
chr17	77793215	2577965079	78258525	465310	416594	0.526611234207
chr17	78258525	2578430389	78728690	470165	416594	0.496513997184
chr17	78728690	2578900554	79173383	444693	416594	0.556186951027
chr17	79173383	2579345247	79639508	466125	416594	0.569552009542
chr17	79639508	2579811372	80161063	521555	416594	0.576296346563
chr17	80161063	2580332927	80647301	486238	416594	0.537622444929
chr17	80647301	2580819165	81195210	547909	416593	0.529095159963
chr18	0	2581367074	558516	558516	416209	0.423421698872
chr18	558516	2581925590	1039311	480795	416209	0.420515145717
chr18	1039311	2582406385	1495099	455788	416209	0.366502921308
chr18	1495099	2582862173	1955629	460530	416209	0.361814948397
chr18	1955629	2583322703	2404209	448580	416209	0.375675741951
chr18	2404209	2583771283	2871483	467274	416210	0.389999464983
chr18	2871483	2584238557	3332191	460708	416209	0.420638624381
chr18	3332191	2584699265	3809093	476902	416209	0.425635821121
chr18	3809093	2585176167	4248848	439755	416209	0.387430757056
chr18	4248848	2585615922	4705936	457088	416209	0.370868692968
chr18	4705936	2586073010	5166128	460192	416209	0.386368328071
chr18	5166128	2586533202	5609048	442920	416210	0.391914133672
chr18	5609048	2586976122	6049843	440795	416209	0.407481011624
chr18	6049843	2587416917	6501435	451592	416209	0.393549058555
chr18	6501435	2587868509	6949036	447601	416209	0.400366843759
chr18	6949036	2588316110	7430869	481833	416209	0.435726827082
chr18	7430869	2588797943	7880279	449410	416209	0.407520065152
chr18	7880279	2589247353	8327557	447278	416210	0.393986750999
chr18	8327557	2589694631	8782794	455237	416209	0.442539946138
chr18	8782794	2590149868	9250507	467713	416209	0.416002086745
chr18	9250507	2590617581	9721890	471383	416209	0.411373742002
chr18	9721890	2591088964	10169561	447671	416209	0.434530191748
chr18	10169561	2591536635	10656337	486776	416209	0.431821963651
chr18	10656337	2592023411	11109032	452695	416210	0.409190715182
chr18	11109032	2592476106	11556814	447782	416209	0.399599806156
chr18	11556814	2592923888	12059754	502940	416209	0.452462614899
chr18	12059754	2593426828	12596621	536867	416209	0.438359149735
chr18	12596621	2593963695	13077408	480787	416209	0.424384552027
chr18	13077408	2594444482	13533078	455670	416209	0.45594738309
chr18	13533078	2594900152	13999116	466038	416210	0.428858958156
chr18	13999116	2595366190	14933177	934061	416209	0.403831865551
chr18	14933177	2596300251	18811681	3878504	416209	0.386362322657
chr18	18811681	2600178755	19298558	486877	416209	0.413181536237
chr18	19298558	2600665632	19774599	476041	416209	0.42009528571
chr18	19774599	2601141673	20225668	451069	416210	0.410883011506
chr18	20225668	2601592742	20706572	480904	416209	0.397192792755
chr18	20706572	2602073646	21181204	474632	416209	0.45327231777
chr18	21181204	2602548278	21630422	449218	416209	0.428147518248
chr18	21630422	2602997496	22097437	467015	416209	0.411746064375
chr18	22097437	2603464511	22546877	449440	416209	0.412677081085
chr18	22546877	2603913951	22982307	435430	416210	0.389653010465
chr18	22982307	2604349381	23429168	446861	416209	0.391959933939
chr18	23429168	2604796242	23897303	468135	416209	0.389709400687
chr18	23897303	2605264377	24341034	443731	416209	0.412127139805
chr18	24341034	2605708108	24797477	456443	416209	0.388525207912
chr18	24797477	2606164551	25246423	448946	416209	0.373175452782
chr18	25246423	2606613497	25689584	443161	416210	0.371351785577
chr18	25689584	2607056658	26146892	457308	416209	0.372043847814
chr18	26146892	2607513966	26588944	442052	416209	0.353955294953
chr18	26588944	2607956018	27027772	438828	416209	0.345701856532
chr18	27027772	2608394846	27467381	439609	416209	0.346002138259
chr18	27467381	2608834455	27913535	446154	416209	0.345597382076
chr18	27913535	2609280609	28346300	432765	416210	0.35251845108
chr18	28346300	2609713374	28786863	440563	416209	0.365386186797
chr18	28786863	2610153937	29235298	448435	416209	0.382672220785
chr18	29235298	2610602372	29724388	489090	416209	0.410306057564
chr18	29724388	2611091462	30182916	458528	416209	0.394491951436
chr18	30182916	2611549990	30625674	442758	416209	0.373139789366
chr18	30625674	2611992748	31071619	445945	416210	0.352430563342
chr18	31071619	2612438693	31517948	446329	416209	0.361974323931
chr18	31517948	2612885022	31962817	444869	416209	0.355928698271
