COL5A1	NM_001278074	203038	8439
MMP28	NM_032950	29836	2598
CACNB2	NM_201571	400947	4301
SMG7	NM_201569	81823	4779
BZRAP1-AS1	NR_038413	24123	2201
MIR548D1	NR_030382	23903	44
MIR648	NR_030378	94	94
MIR645	NR_030375	94	94
MIR644A	NR_030374	94	94
MIR635	NR_030365	98	98
MIR626	NR_030356	94	94
MIR643	NR_030373	94	94
LOC255654	NR_040002	8249	964
MIR659	NR_030396	97	97
HYMAI	NR_002768	5834	4994
MEG3	NR_002766	34916	1592
MIR654	NR_030390	81	81
MIR411	NR_030389	96	96
ADARB2-AS1	NR_033387	30355	644
NAV2-AS4	NR_033989	13186	1369
LINC00885	NR_034088	18255	1828
MIR134	NR_029698	73	73
LOC648987	NR_034086	4083	2160
ZNF337-AS1	NR_126465	54028	1502
LOC400548	NR_033984	12294	2005
NFIX	NM_001271043	74216	5733
MYOZ3	NM_133371	18528	3489
TMPRSS3	NM_001256317	24205	2438
STX10	NM_001271610	6317	1393
DCAF17	NR_028482	50802	5722
PCNA-AS1	NR_028370	384	384
ATXN3	NR_028457	48070	6982
ATXN3	NR_028456	48070	6726
ATXN3	NR_028455	48070	6891
CARD8	NR_033678	41548	5198
VDAC2	NR_033675	20908	1871
GYG2P1	NR_033667	15475	824
TEX41	NR_033870	408758	4786
PKP3	NM_007183	10726	2843
B4GALNT2	NM_153446	37023	2021
GPR26	NM_153442	31043	10304
MAGED2	NM_177433	8417	2197
LMX1A	NM_177398	154849	3545
MIR144	NR_029685	86	86
SNHG16	NR_038108	7585	2538
GOLGA2P9	NR_033899	7294	2033
LINC00881	NR_034008	11255	791
LOC100288069	NR_033908	13824	1371
MIR18A	NR_029488	71	71
CKMT2-AS1	NR_034123	64005	2074
CKMT2-AS1	NR_034122	64005	2249
UPRT	NR_030774	30839	2570
ANKRD13D	NR_030767	13140	2223
TEX264	NR_024012	33149	1105
LOC101929753	NR_110576	10427	1311
LOC101929633	NR_110574	8648	629
RAP2C-AS1	NR_110410	214305	3422
MRVI1-AS1	NR_034094	58697	623
TMEM43	NM_024334	18741	3342
LINC00930	NR_021493	4446	1762
FLJ27354	NR_033981	8046	789
NR2F1-AS1	NR_021491	171965	2697
KRTAP5-AS1	NR_021489	26444	2265
LRRC75A-AS1	NR_027667	3040	1257
LOC100130331	NR_027247	66145	3125
COPB2	NR_023350	32090	3202
MIR4315-2	NR_036271	73	73
MIR4315-2	NR_036271	73	73
MIR3619	NR_037413	83	83
MIR3620	NR_037415	79	79
MIR1972-2	NR_036265	77	77
MIR1244-3	NR_036263	82	82
MIR4283-2	NR_036270	80	80
MIR3616	NR_037410	92	92
MIR3612	NR_037406	87	87
MIR3607	NR_037402	79	79
MIR3606	NR_037401	63	63
MIR4283-2	NR_036270	80	80
SH3GL1P1	NR_033412	2497	2497
METTL9	NM_001288660	60253	2910
AIF1L	NR_033701	26677	3459
ATXN3	NR_028461	48070	6835
ATXN3	NR_028460	48070	6352
VAMP7	NR_033714	62491	2601
LINC01549	NR_037585	10296	717
ATXN3	NR_028458	48070	6826
LINC01559	NR_036555	6075	3202
DDX49	NR_033677	8959	1765
NUP62CL	NR_033676	83014	1567
CARD8	NR_033680	41548	5056
MIR1184-3	NR_036260	99	99
MIR4282	NR_036244	67	67
MIR4280	NR_036243	76	76
MIR4278	NR_036242	69	69
MIR4279	NR_036241	58	58
MIR4328	NR_036258	56	56
MIR4281	NR_036239	62	62
MIR4274	NR_036238	91	91
MIR500B	NR_036257	79	79
MIR4276	NR_036236	70	70
MIR4284	NR_036247	81	81
MIR4330	NR_036256	105	105
MIR4329	NR_036255	71	71
MIR4271	NR_036233	67	67
MIR4270	NR_036232	70	70
MIR4264	NR_036231	66	66
MIR4283-1	NR_036246	80	80
MIR4269	NR_036229	84	84
MIR4268	NR_036228	64	64
MIR4283-1	NR_036246	80	80
MIR4277	NR_036240	84	84
MIR4275	NR_036237	87	87
MIR4273	NR_036235	84	84
SF3B1	NM_001005526	16251	618
ZNF135	NM_001289401	10504	3364
SMARCA2	NM_001289400	35168	2241
KRT42P	NR_033415	13873	2864
SLC11A2	NR_033422	46634	2210
CFL2	NR_028130	4442	3124
DDX12P	NR_033399	30482	3909
ENPP7P13	NR_130771	14899	5438
FCGR1C	NR_027484	9010	1335
LOC283440	NR_033958	10470	571
SPDYE8P	NR_003664	10050	2884
MIR4252	NR_036218	63	63
MIR4260	NR_036213	67	67
MIR4321	NR_036207	80	80
MIR4257	NR_036211	86	86
MIR4322	NR_036206	73	73
MIR4256	NR_036210	64	64
MIR4317	NR_036205	65	65
MIR4324	NR_036209	72	72
MIR4320	NR_036204	65	65
MIR4308	NR_036194	81	81
MIR4315-1	NR_036199	73	73
MIR4315-1	NR_036199	73	73
MIR4313	NR_036198	101	101
MIR4312	NR_036197	76	76
MIR4311	NR_036196	100	100
MIR4316	NR_036200	71	71
MIR4310	NR_036195	57	57
MIR4319	NR_036203	85	85
MIR4307	NR_036193	84	84
MIR4318	NR_036202	81	81
MIR4309	NR_036192	83	83
MIR4314	NR_036201	92	92
MIR4306	NR_036191	91	91
CD27-AS1	NR_015382	12517	2364
GOLGA6L2	NM_001304388	7858	3151
LOC613038	NR_002557	2611	1478
PLSCR4	NM_001128304	58843	3431
LRRC75A-AS1	NR_027170	3040	991
TTTY7	NR_001534	8439	1367
TTTY5	NR_001541	2079	1562
EMX2OS	NR_002791	60776	7282
SULT1A4	NM_001017390	5095	1397
LOC285692	NR_027112	262510	1845
RAB3IP	NR_103520	83815	9404
APITD1	NR_036462	12069	1431
MIR381	NR_029873	75	75
MIR380	NR_029872	61	61
LINC01015	NR_037181	4163	1880
CCNT2-AS1	NR_036549	51974	1405
LINC00940	NR_036546	7375	2352
C17orf62	NR_036516	8245	2028
C17orf62	NR_036514	8245	2077
PEX19	NR_036493	8343	3583
LOC100499484-C9ORF174	NR_036528	138870	6930
LINC01546	NR_038428	12834	674
LRRC75A-AS1	NR_027159	3040	1213
HLA-F-AS1	NR_026973	22449	689
C14orf132	NM_001252507	54648	7665
SPIN3	NR_027139	19186	1688
LOC146880	NR_026899	32338	2862
ORC6	NR_037620	8749	1687
TEN1-CDK3	NR_037709	26783	3330
ZSWIM3	NR_037628	21550	2972
FBXO22	NR_037623	31409	3343
SENP3-EIF4A1	NR_037926	17016	4304
FAM181A-AS1	NR_027004	21643	2402
LOC100499484-C9ORF174	NR_036527	138870	6348
MAGED1	NM_001005332	99296	2649
OR6K3	NM_001005327	948	948
LOC100505817	NR_038340	24949	1176
LINC01115	NR_033880	84276	1521
LINC01194	NR_033383	230327	624
PIWIL3	NR_045648	55687	3691
SNORD22	NR_000008	126	126
CTD-2350J17.1	NR_109945	12814	385
ZNRF2P2	NR_027347	1050	1050
KLRAP1	NR_028045	11358	2208
LOC649133	NR_038829	16174	2128
DEFA10P	NR_029386	973	291
CERS6-AS1	NR_045787	14479	2892
CERS6-AS1	NR_045786	14479	2985
MEF2BNB-MEF2B	NR_027307	47025	2242
OXSM	NR_026937	4463	1073
PRG1	NR_026881	493	493
MGC12916	NR_026880	2006	2006
DKFZP434K028	NR_026882	3636	936
LINC00965	NR_027000	2874	2874
LOC100270804	NR_026885	2017	2017
MIR3200	NR_036171	85	85
MIR4298	NR_036185	73	73
MIR4299	NR_036184	72	72
FLJ42351	NR_033871	2351	514
LINC01060	NR_033869	146331	483
SDHAP3	NR_003263	22574	1152
PIAS4	NM_015897	31789	3207
MIR941-2	NR_030638	72	72
MIR941-3	NR_030639	72	72
LOC100131047	NR_038401	46613	2125
LOC642943	NR_111003	6989	5053
PDE1C	NM_001191057	319682	4804
CAMK2B	NM_172080	108482	4139
GPR78	NR_045511	9787	3552
TMEM216	NM_001173990	6504	1297
NCOA3	NM_001174088	155021	7969
VCAM1	NM_001199834	19406	3017
BAIAP3	NM_001199099	15837	4489
RPL37A	NM_000998	2669	418
HSDL2	NM_001195822	92497	3154
ACR	NM_001097	7076	1370
HOTTIP	NR_037843	6839	4665
OR10J3	NM_001004467	990	990
OR2M2	NM_001004688	1044	1044
OR2B11	NM_001004492	954	954
LINC00332	NR_046870	7222	836
PCDH9-AS3	NR_046636	8388	522
DLEU7-AS1	NR_046551	42051	1807
DENND5B-AS1	NR_046909	25429	564
KLK15	NR_102274	6235	1188
CCDC12	NR_102269	54772	881
MGRN1	NR_102267	66151	3758
OR2M5	NM_001004690	939	939
LINC01094	NR_038306	38508	4120
LINC01094	NR_038305	38508	4192
LINC01094	NR_038304	38508	4214
LINC01094	NR_038303	38508	4286
LOC100506474	NR_038434	40231	1944
LINC00888	NR_038301	8362	1628
LINC01305	NR_038897	4616	3122
LOC284950	NR_038888	11659	3108
LINC01012	NR_038293	16188	675
LINC01012	NR_038292	15079	2771
LINC01426	NR_038885	39047	2549
OR2T29	NM_001004694	948	948
TGIF1	NM_173208	8758	1875
TGIF1	NM_173207	10823	1483
MIR3939	NR_037504	106	106
MIR548Y	NR_037503	110	110
ISM1-AS1	NR_040043	2268	1046
PTOV1-AS1	NR_040037	13031	2148
PQBP1	NM_144495	5226	761
KLK8	NM_144505	5695	1148
SLC25A16	NM_152707	45191	2246
HIPK1	NM_152696	42703	3427
POLR1D	NM_152705	45644	2043
ZNF107	NM_001013746	45500	5845
SIDT2	NM_001040455	18223	3919
SEC22C	NM_004206	34062	1612
TNK2	NM_001010938	32197	4222
LINC00550	NR_038878	24041	3433
RAB11B-AS1	NR_038237	16316	1022
RNASEH1-AS1	NR_038429	3365	1329
BZRAP1-AS1	NR_038418	16526	2241
BZRAP1-AS1	NR_038416	16526	2378
BZRAP1-AS1	NR_038415	16526	2387
BZRAP1-AS1	NR_038414	16526	2451
PRR7-AS1	NR_038915	10056	1600
MIF-AS1	NR_038911	5221	2192
DLGAP1-AS3	NR_038895	18890	1258
LEMD1-AS1	NR_038425	14189	2781
LINC00624	NR_038423	135786	3373
PSMA3	NR_038123	27205	915
ROCK1P1	NR_033770	13158	2460
LINC01220	NR_038421	2005	488
LINC01281	NR_038968	22407	1773
LOC100506207	NR_038980	349823	1183
LINC00649	NR_038883	39972	2567
EPN1	NM_013333	20573	2406
HILPDA	NM_013332	2589	1412
ARMC4	NM_018076	186892	3583
ZWILCH	NM_017975	44402	3192
RNH1	NM_203388	12772	1755
SPATA31D3	NM_207416	6595	4927
CD164L2	NM_207397	4234	1563
CSMD2-AS1	NR_038372	16503	1364
LOC100506071	NR_038356	13630	1991
UTY	NR_047600	232292	6450
TMEM218	NR_047590	17339	3893
RPS18P9	NR_077247	969	969
RPS14P3	NR_077246	838	838
NALCN-AS1	NR_047687	351060	2846
LOC643711	NR_077241	40187	1641
SNAPIN	NR_052020	3199	991
PCGF5	NR_046435	64949	989
RHNO1	NR_046432	12327	2085
CTC1	NR_046431	23275	6902
ANKRD10	NR_104587	36568	2595
UBE2V1	NR_047554	32075	2009
SLC25A12	NR_047549	110902	3882
ARRB2	NR_047516	11007	1888
SLC9B1	NR_047515	134692	1489
SLC9B1	NR_047513	134692	1627
APBB1	NR_047512	23988	2262
ROGDI	NR_046480	5989	1686
FKBP14	NR_046479	16219	4929
TMEM44-AS1	NR_047575	6565	1277
TMEM44-AS1	NR_047574	6565	1430
TMEM44-AS1	NR_047573	6565	1434
SON	NR_103797	34477	8453
NFXL1	NR_103795	67435	3903
NUP54	NR_103782	33857	2142
NUP54	NR_103781	33857	2037
CCKBR	NM_176875	12454	2183
PAQR9	NM_198504	2105	2105
ODF2	NM_153436	39686	2125
ODF2	NM_153435	45287	3805
DIP2A	NM_001146115	88259	2741
ALG5	NM_001142364	49597	1123
NDEL1	NM_001025579	32326	2433
NCMAP	NM_001010980	53252	3990
XAGE1E	NM_001097604	5144	621
ARHGEF5	NM_005435	25237	5488
OXR1	NM_018002	482516	4621
CALN1	NM_031468	632885	9461
TNXB	NM_032470	4974	3125
PFN2	NM_053024	6051	2106
ZNF527	NM_032453	21908	5126
KCNK7	NM_033347	3142	1298
CASP4	NM_033306	13829	1338
SDHC	NM_001035511	50370	2688
TMPRSS4	NM_001173551	42830	3527
SMTN	NM_006932	23329	3153
PPIE	NR_036543	17925	4368
SLC4A8	NR_047672	16370	509
FGD5-AS1	NR_046251	5663	3805
RPS16P5	NR_046241	3158	3158
LINC01505	NR_104145	63743	2056
LINC01298	NR_046232	9368	519
LINC01168	NR_046231	10964	5397
LOC101243545	NR_102265	21816	2845
CHRM2	NM_001006631	147940	2474
MIR31HG	NR_027054	105431	2148
EXTL2	NR_048570	22808	3312
RPARP-AS1	NR_038937	6477	1592
LOC100506368	NR_038905	45327	1209
PDIA5	NR_028444	95098	1706
PPAP2A	NM_176895	110237	1671
FRG2EP	NR_037925	2888	2075
PRH1-PRR4	NR_037918	325777	1645
C9orf43	NM_001278630	18976	1948
KCNC4	NR_036437	23339	4124
FMR1	NR_033700	39179	4152
ANKRD2	NM_001129981	11444	1410
LINC00152	NR_024204	66057	806
ZNF205-AS1	NR_024166	5139	1219
DKC1	NR_110021	14948	3068
P3H1	NM_001243246	20750	3105
ZNF254	NM_001278662	42808	4230
IRX4	NM_001278632	9753	2320
CSNK1G3	NM_001270574	104946	4106
RPSAP52	NR_026825	68955	1144
MCM8	NM_001281522	44555	3574
LINC00598	NR_024506	133873	3832
LINC00636	NR_015394	45702	1306
TMEM108	NM_001282865	272955	2482
PTTG3P	NR_002734	609	609
CCDC51	NM_001256968	7950	1385
CCDC51	NM_001256964	7950	1614
LINC00330	NR_038433	10127	2035
LOC100506274	NR_038432	28990	923
LOC100507194	NR_038296	12950	1415
LOC100507194	NR_038295	12950	1442
FKBP9P1	NR_027340	6959	2170
FKBP9P1	NR_027339	8387	2541
LOC100132062	NR_028325	4690	4370
OPN5	NR_033806	39313	3499
PSMG3-AS1	NR_027329	19553	5808
LINC01364	NR_038324	18129	886
LOC100505716	NR_038319	2769	2110
MSH5-SAPCD1	NR_037846	24900	4060
SLC15A3	NR_027391	14703	1947
SYT14	NR_027459	226115	4939
TBC1D15	NR_027449	87143	5534
AKAP17A	NR_027383	10922	3274
CARS	NR_036542	56530	2819
DACT1	NR_046093	14253	3359
LOC646736	NR_046102	37269	935
ZFP91-CNTF	NR_024091	46619	3543
FBXO43	NR_036491	12512	3349
PRH1	NM_001291315	290663	1052
LINC00662	NR_027301	3448	2051
ZNF321P	NR_037805	15460	2334
ACTG1	NR_037688	2896	1837
LOC100499484	NR_036526	58889	3218
ZNF667-AS1	NR_036522	17313	1427
ZNF667-AS1	NR_036521	17563	1782
LOC100287042	NR_036520	2597	2597
C17orf62	NR_036518	8245	1912
SLC7A3	NM_001048164	5546	2243
SLC35C2	NM_001281458	14931	2177
NSUN4	NM_001256128	23975	4688
GPX2	NR_046320	3754	1294
CORO1A	NM_007074	5667	1815
ZNF32	NM_006973	5020	1159
CASP8AP2	NM_012115	44537	6763
ZNF668	NM_024706	13478	2769
ADGB	NM_024694	216462	5289
FAM66E	NR_027424	53743	1434
FAM66B	NR_027423	53744	1432
FAM27B	NR_027422	1261	703
FAM27C	NR_027421	1257	703
LINC00674	NR_027418	34375	11193
LINC00910	NR_027413	12971	3024
MTHFSD	NR_027490	25060	3098
MTHFSD	NR_027489	25060	3108
TMEM254-AS1	NR_027430	32961	3835
TMEM254-AS1	NR_027429	32961	3959
TMEM254-AS1	NR_027428	32961	4046
NHEG1	NR_027994	11073	1360
TMEM254-AS1	NR_027432	32961	3722
TMEM254-AS1	NR_027431	32961	3809
LOC100506076	NR_103732	13149	593
LIMS3	NR_027467	27193	2552
GOLGA8DP	NR_027407	13444	5339
ENY2	NR_036472	11638	2976
ENY2	NR_036471	11638	2929
RAB6C-AS1	NR_036537	13881	2460
LOC729966	NR_036575	5470	687
LOC155060	NR_036573	12032	3154
ANKRD54	NR_036556	13492	2094
ST3GAL3	NR_073023	223634	1916
C21orf59	NR_036552	10930	1354
PPIE	NR_036544	17925	4329
LOC100507091	NR_038290	3361	2191
CEACAM5	NM_001291484	21812	3478
KDM2A	NR_027473	138811	6925
MAGI2-AS3	NR_038346	18252	883
JADE1	NM_001287442	63955	5644
MIR516B1	NR_030212	90	90
MIR518A1	NR_030210	85	85
LINC00865	NR_038382	11369	4289
MIR520D	NR_030204	87	87
MIR516B2	NR_030207	85	85
MIR518B	NR_030196	83	83
MIR517B	NR_030205	67	67
MIR520B	NR_030195	61	61
MIR515-2	NR_030187	83	83
MIR521-2	NR_030203	87	87
MIR548A1	NR_030312	97	97
GOLGA8F	NR_033351	12629	4511
GOLGA8F	NR_033351	12628	4511
MIR1244-1	NR_036052	82	82
GOLGA8EP	NR_033350	13354	5269
MIR1244-1	NR_036052	82	82
TMEM70	NR_033334	6642	2178
PHF14	NR_033435	133878	7582
PPM1E	NM_014906	229311	6545
C4orf27	NM_017867	28475	1216
TNFRSF8	NM_001281430	80831	3595
MIR191	NR_029690	92	92
HMOX2	NM_001286271	34008	1604
MYT1L-AS1	NR_024468	7877	3242
RCAN3	NM_001251985	22707	2182
SLC26A7	NM_001282357	188661	5143
DKFZP434H168	NR_026889	1909	1909
SMAP1	NM_001281440	193484	3152
GNB1	NM_001282538	105833	3048
ZNF133	NM_001283006	28714	2325
CECR1	NM_001282229	40796	4137
UTP15	NM_001284431	17637	4922
UTP15	NM_001284430	17637	5038
MYRIP	NM_001284425	450661	4884
TMEM147-AS1	NR_038396	5292	1627
LOC100132287	NR_028322	4690	4370
CCNDBP1	NR_027513	11910	3473
FLJ36777	NR_027441	5953	2140
LINC00029	NR_028295	2812	1749
SPATA41	NR_028139	6262	3156
FLJ33360	NR_028351	26852	2419
PARD6G-AS1	NR_028339	23810	3334
BCDIN3D-AS1	NR_027499	12612	3088
COL18A1-AS1	NR_027498	5355	2341
CHRNB4	NM_001256567	16952	1469
LINC00239	NR_026774	2089	642
COMMD4	NM_001284378	4282	708
COMMD4	NM_001284377	4282	789
PPIP5K2	NM_001281471	83267	6244
MAP2K4	NM_001281435	123014	3873
ULK3	NM_001284365	7096	2560
OPALIN	NR_104296	16148	3677
BOLL	NM_001284362	58132	2925
NDUFB8	NM_001284368	6195	650
NDUFB8	NM_001284367	6195	951
H6PD	NM_001282587	31492	9027
MXRA8	NM_001282582	10853	2312
LOC101928436	NM_001286997	107405	527
PTDSS1	NM_001290225	72666	2392
PCED1A	NM_001271168	5929	1758
CADM2	NM_001256505	569371	9007
CIB2	NR_125435	26930	1477
LOC100505915	NR_125434	14787	2598
CLLU1	NR_027933	9472	2274
CLLU1	NR_027932	9472	2831
ITPRIPL2	NR_028028	7699	7183
DICER1	NM_001291628	71783	10160
CLK1	NR_027856	11736	3333
CLK1	NR_027855	11736	1842
CREBZF	NR_028024	7575	6509
CCDC62	NR_027918	52872	2494
FYTTD1	NR_027840	34057	3824
CALB2	NR_027910	31727	1430
HLA-L	NR_027822	7390	4622
TSN	NR_048557	12308	3216
OSER1-AS1	NR_038337	14942	1729
TSN	NR_048558	12308	3100
LINC00570	NR_047499	9097	1330
CTD-2201I18.1	NR_109930	17317	2716
LOC101928796	NR_109931	1984	1067
LINC00852	NR_026829	1328	1328
KIAA0226L	NM_001286761	48043	3957
SATB2-AS1	NR_026830	4661	3316
TTN	NM_001256850	281434	104300
ZNF138	NM_001271649	39294	2415
GLMP	NM_001256608	3003	1365
BEND3P3	NR_027512	5920	5920
ATP2C2	NM_001286527	95665	3476
MON1B	NM_001286639	8728	3005
SSBP2	NM_001256736	333894	4252
TBC1D16	NM_001271846	7005	1173
GNAI2	NM_001282620	32667	2467
LINC00574	NR_026780	12801	2566
TMEM40	NM_001284408	25780	1845
LAIR1	NM_001289027	16931	2733
PMS1	NM_001289408	93545	3418
SMIM10L1	NM_001271592	4840	4840
GTF2H3	NM_001271868	28866	3253
SERPINB6	NM_001271823	22890	1571
SSBP2	NM_001256733	333894	4381
TPD52	NM_001287142	45964	4343
LOC152225	NR_026934	57068	2051
MCM8	NM_001281521	44555	3835
DEFB130	NM_001037804	7355	240
DEFB124	NM_001037500	7508	216
DLX2	NM_004405	3313	2304
SEPT2	NM_004404	38166	3314
TUBGCP3	NM_006322	103181	3917
ATP2A3	NM_174954	40596	4872
MADD	NM_130470	60656	6005
PAQR6	NM_024897	4797	2277
ST3GAL3	NR_073017	223634	2172
DDX39B	NR_037852	12257	1939
ZNF625	NR_037801	11838	1691
ARHGAP19-SLIT1	NR_037909	139632	1916
CARKD	NR_040103	24536	2594
TMEM161B	NR_110266	73674	2725
LOC101927476	NR_110386	24805	3001
LINC01282	NR_110385	24490	880
OBP2B	NR_110243	3972	564
OBP2B	NR_110242	3972	804
PLS3-AS1	NR_110384	44562	1756
PLS3-AS1	NR_110383	44562	2068
LINC01284	NR_110382	75551	742
LOC101929234	NR_110304	2168	1372
LOC101928161	NR_110294	18564	531
LOC101928103	NR_110292	153377	2240
VEZT	NR_038241	85045	4635
FOXP2	NR_033766	607463	6379
FDXACB1	NR_038364	5402	2909
CTAGE7P	NR_044994	2829	2829
DACT3-AS1	NR_040042	17093	505
CTSL	NM_001257971	5411	1624
CCDC129	NM_001257968	129046	3611
RCHY1	NR_037914	35394	4455
NOL10	NR_048552	119222	3452
PSMD9	NR_048555	29135	2140
CHEK1	NR_045205	30919	3692
MARCKSL1	NR_052852	2411	1337
EIF6	NR_052024	5812	793
MEG3	NR_046471	34916	1516
CREM	NR_051971	17057	2103
ANKRD62P1-PARP4P3	NR_040115	21832	1538
TBC1D10C	NR_046266	6115	1950
LINC01136	NR_034150	6568	2555
LINC00900	NR_034148	4868	2243
APCDD1L-AS1	NR_034147	104514	2096
MIR142	NR_029683	87	87
LINC00847	NR_045678	4770	1871
TRIM37	NM_001005207	124267	3618
MIR320B1	NR_031564	79	79
LOC100506747	NR_036557	20814	1873
C9orf173	NR_046339	2223	1056
LOC286177	NR_038874	5386	2969
LOC286059	NR_038873	15391	2636
LINC01342	NR_038869	7038	1618
LINC00658	NR_038240	13792	1617
LINC00658	NR_038239	13792	1639
PGAP2	NR_045926	28553	1621
PGAP2	NR_045929	17836	1745
LOC100996325	NR_103444	10042	1042
LINC01544	NR_103449	6520	3217
HOXA10	NR_037939	9671	2199
LOC254896	NR_046173	19203	1241
LINC00904	NR_046222	6915	471
THTPA	NR_046051	47822	1352
ACOT2	NR_046028	8039	1583
RBPMS-AS1	NR_046205	3283	909
ZRANB2-AS2	NR_046217	156400	783
KRTAP29-1	NM_001257309	1026	1026
CHEK2	NM_001257387	54092	1972
YIPF5	NM_001271732	12556	3333
PAF1	NM_001256826	5566	2074
ZNF195	NM_001256825	21296	3146
NBPF10	NM_001302371	1172751	11423
STARD13	NM_178006	182630	5926
LMO7DN	NM_001257995	12775	1168
FAM197Y2	NR_001553	5606	467
FAM197Y2	NR_001553	5603	467
TTTY12	NR_001551	5759	978
TTTY19	NR_001549	812	269
PAPOLG	NM_022894	45857	7386
ZNF791	NM_153358	18945	2495
CERCAM	NM_016174	16872	2689
HSFX1	NM_016153	2792	1955
LOC286238	NM_001100111	4982	682
BZRAP1-AS1	NR_038411	24790	2278
FAS-AS1	NR_028371	1552	1552
MIRLET7F1	NR_029483	87	87
MIRLET7C	NR_029480	84	84
MIRLET7A3	NR_029478	74	74
PHKA2-AS1	NR_029379	4680	1296
MIR27A	NR_029501	78	78
MIRLET7B	NR_029479	83	83
MIR19B2	NR_029491	96	96
CTGLF12P	NR_029396	21500	2139
IGLL3P	NR_029395	1970	675
MIR16-1	NR_029486	89	89
LOC648987	NR_034085	2764	2764
LOC439994	NR_029408	1164	1164
MIR2467	NR_039948	81	81
C6orf48	NM_001287484	4852	755
RAD51D	NR_037711	20078	2285
PRKD3	NM_005813	66577	5902
TMEM51	NM_018022	66746	1912
IDE	NM_004969	122412	5896
UG0898H09	NR_027378	7041	7041
TTC39C	NM_001243425	5879	1058
TMEM262	NM_001242631	738	480
UQCRH	NM_001297565	13165	771
DOCK7	NM_033407	233643	7122
CEP41	NM_001257158	47440	6270
LINC01547	NR_027128	6630	1833
WNT5A	NM_001256105	15684	5582
C2orf43	NM_001282719	139117	3837
C2orf43	NM_001282720	139117	3819
DCAF13P3	NR_027642	2437	2437
TANGO2	NM_001283154	44858	2310
CDCA8	NM_001256875	17319	2486
PCP2	NM_001271830	1398	494
KIAA1217	NM_001282770	78812	3085
KIAA1217	NM_001282768	339058	5977
C9orf92	NM_001271829	49173	364
TSPO	NM_001256530	11308	1076
DCLRE1A	NM_001271816	19681	4267
DPP3	NM_001256670	29647	2990
TSPO	NM_001256531	11310	985
POLD1	NM_001256849	33696	3467
AAGAB	NM_001271886	54062	3344
LRRC73	NM_001271882	3379	1090
HIGD1B	NM_001271880	4128	551
GYS1	NR_027763	25229	3436
RPAIN	NR_027685	13380	1503
RPAIN	NR_027684	13380	1426
OCIAD2	NM_001286773	21449	707
SEPT2	NM_001282973	38166	3672
CBR1	NM_001286789	3254	1952
C14orf93	NM_001282969	14137	1831
C14orf93	NM_001282968	23301	2099
NUDT16P1	NR_027766	3249	2335
DPPA2P3	NR_027764	1145	1145
SLC6A9	NR_048548	20858	3224
SLC6A9	NR_048549	35010	2947
SLC4A3	NR_048551	14411	4245
AURKB	NM_001284526	5896	1300
SENP1	NM_001267595	63095	4939
PTPN20	NM_001042365	90883	1885
ZNF248	NM_001267605	28872	3455
SLC36A4	NM_001286139	53285	6061
RCAN1	NM_001285393	8196	2260
ZKSCAN1	NM_001287055	26118	8759
DYNC1LI2	NM_001286157	30727	4105
PLEKHM1	NR_027782	54881	4914
HMGXB4	NR_027780	38356	4251
IDH1	NM_005896	18917	2392
C19orf53	NM_014047	4330	909
F2RL3	NM_003950	3005	2731
GAPVD1	NM_001282679	103218	7066
BDH1	NM_004051	46205	3394
LINC00896	NR_026919	2206	2206
ZNF706	NM_001267708	8695	2904
CD63	NM_001267698	3535	1028
LINC00928	NR_027076	19105	1183
SLC20A2	NM_001257181	122676	3625
SLC20A2	NM_001257180	84999	3994
TMEM218	NM_001258247	17339	3891
COX11	NR_027941	16806	1128
GATS	NR_028039	71578	3550
GATS	NR_028040	71578	2862
GATS	NR_028038	63297	4059
PGCP1	NR_029429	5333	608
MAP2K4P1	NR_029423	38811	2539
LOC642361	NR_029407	1701	1701
FLJ43681	NR_029406	13908	2256
PARGP1	NR_029388	117437	1448
GNAI2	NM_001282619	32667	2591
SLC35B2	NM_001286513	3471	1910
SLC35B2	NM_001286512	3252	2064
SLC35B2	NM_001286511	3790	2015
SSX2	NM_003147	10338	1480
MAP4K4	NM_001242559	196615	7166
FAM71F2	NM_001290254	15589	5816
UBASH3A	NM_001243467	43820	2225
TRAPPC13	NR_003545	5975	1614
EGFEM1P	NR_021485	581065	3842
BRDTP1	NR_003539	817	817
MUM1L1	NM_152423	40652	4309
DMRT2	NM_181872	6935	2167
PHACTR2	NM_001100165	153221	9393
CRTC3	NM_001042574	115460	5248
CD209	NM_001144897	7584	4308
CLEC4M	NM_001144906	6457	1527
MEF2C	NM_001193349	105687	5684
ATP6V1G3	NM_133326	17724	678
AGAP3	NM_001042535	36927	2072
AMICA1	NR_104479	19633	2215
CLPSL2	NR_104467	2959	532
C6orf201	NR_104464	51560	2414
VIM-AS1	NR_108060	12660	1351
EIF3C	NM_001037808	24313	3139
SMARCA4	NM_001128844	101361	5770
SMOC1	NM_001034852	152970	3698
PPAPDC1B	NM_001102560	2241	771
MITF	NM_001184967	204782	4685
NR3C1	NM_001204264	125759	6784
LINC00884	NR_033929	1406	1123
LOC646743	NR_033930	13346	2229
LOC646743	NR_033930	13333	2229
LOC389641	NR_033928	5706	1970
CSTF3-AS1	NR_034027	29940	2060
LINC01270	NR_034124	22200	2278
LINC00421	NR_034026	1701	1054
MIR1281	NR_031694	54	54
LINC00347	NR_034025	4278	2061
MIR19A	NR_029489	82	82
LINC00347	NR_034024	4278	2105
LINC00619	NR_033923	5317	1121
