category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology	over_represented_pvalue_corrected
GO:0010634	0.733891009843033	0.350386815209568	19	171	positive regulation of epithelial cell migration	BP	0.921955323268605
GO:0006913	0.734243967907879	0.332761494228202	29	321	nucleocytoplasmic transport	BP	0.921955323268605
GO:0051169	0.734243967907879	0.332761494228202	29	321	nuclear transport	BP	0.921955323268605
GO:0035567	0.73428521968417	0.385110072052817	10	73	non-canonical Wnt signaling pathway	BP	0.921955323268605
GO:0043281	0.734348567286278	0.361744918591983	14	199	regulation of cysteine-type endopeptidase activity involved in apoptotic process	BP	0.921955323268605
GO:0007346	0.734620794291499	0.318465238378702	46	506	regulation of mitotic cell cycle	BP	0.921955323268605
GO:1904950	0.735608211870811	0.378739127735715	10	136	negative regulation of establishment of protein localization	BP	0.921955323268605
GO:0014812	0.735666273641584	0.380124938963014	10	107	muscle cell migration	BP	0.921955323268605
GO:0050863	0.736508053653642	0.332021457353384	27	367	regulation of T cell activation	BP	0.921955323268605
GO:0010008	0.736899913002651	0.313105738981294	52	519	endosome membrane	CC	0.921955323268605
GO:0003206	0.737251093293845	0.360977372188871	14	124	cardiac chamber morphogenesis	BP	0.921955323268605
GO:0031461	0.737903894989477	0.358374296430017	14	169	cullin-RING ubiquitin ligase complex	CC	0.921955323268605
GO:0030900	0.737946058949809	0.312567256113395	53	389	forebrain development	BP	0.921955323268605
GO:0099072	0.737959947552207	0.36659811190608	13	86	regulation of postsynaptic membrane neurotransmitter receptor levels	BP	0.921955323268605
GO:0048259	0.738008285298942	0.364013217134092	13	114	regulation of receptor-mediated endocytosis	BP	0.921955323268605
GO:0007033	0.738008735248906	0.34679703353175	18	206	vacuole organization	BP	0.921955323268605
GO:0030246	0.738127736685471	0.339797889940615	21	267	carbohydrate binding	MF	0.921955323268605
GO:0016482	0.738866670060454	0.343220960593381	20	161	cytosolic transport	BP	0.921955323268605
GO:0043436	0.740433493493573	0.300616089128217	75	912	oxoacid metabolic process	BP	0.921955323268605
GO:0007568	0.740609212821358	0.366947144338925	11	163	aging	BP	0.921955323268605
GO:0003006	0.74099274576181	0.297639890273648	86	908	developmental process involved in reproduction	BP	0.921955323268605
GO:0000287	0.741272579159248	0.333972864821433	23	216	magnesium ion binding	MF	0.921955323268605
GO:0050770	0.741376284542069	0.330135495149958	28	152	regulation of axonogenesis	BP	0.921955323268605
GO:0071478	0.741595171379379	0.350716542485587	15	182	cellular response to radiation	BP	0.921955323268605
GO:0099172	0.742276933988834	0.379955894804546	10	53	presynapse organization	BP	0.921955323268605
GO:0008064	0.742818538123288	0.348134376457341	16	139	regulation of actin polymerization or depolymerization	BP	0.921955323268605
GO:0090150	0.742861665304629	0.336449727772735	20	250	establishment of protein localization to membrane	BP	0.921955323268605
GO:0046330	0.744463059734966	0.370662644310225	10	94	positive regulation of JNK cascade	BP	0.921955323268605
GO:0005819	0.744656384551796	0.311605627429861	40	396	spindle	CC	0.921955323268605
GO:0001738	0.744787259948106	0.349464723047608	16	92	morphogenesis of a polarized epithelium	BP	0.921955323268605
GO:1901361	0.744888932648716	0.310606539855549	40	510	organic cyclic compound catabolic process	BP	0.921955323268605
GO:0043066	0.74544410685585	0.296272814107469	71	888	negative regulation of apoptotic process	BP	0.921955323268605
GO:0090263	0.745991024733408	0.351792855010998	14	109	positive regulation of canonical Wnt signaling pathway	BP	0.921955323268605
GO:0006865	0.746046465363735	0.353130515090677	13	143	amino acid transport	BP	0.921955323268605
GO:0048675	0.746217344614958	0.340958934757336	18	118	axon extension	BP	0.921955323268605
GO:0008017	0.746261792993777	0.31929775836683	30	255	microtubule binding	MF	0.921955323268605
GO:0045927	0.746789606429677	0.319818750065678	29	248	positive regulation of growth	BP	0.921955323268605
GO:0031023	0.746907520928615	0.348688665849288	14	146	microtubule organizing center organization	BP	0.921955323268605
GO:0061387	0.746996453486933	0.343436015274849	17	103	regulation of extent of cell growth	BP	0.921955323268605
GO:0090257	0.747374318643476	0.321328341480526	27	246	regulation of muscle system process	BP	0.921955323268605
GO:0051093	0.747437160729822	0.290067645263948	89	953	negative regulation of developmental process	BP	0.921955323268605
GO:2000045	0.747539370634498	0.341022154937336	16	186	regulation of G1/S transition of mitotic cell cycle	BP	0.921955323268605
GO:0000165	0.747679443401245	0.292472917831232	78	769	MAPK cascade	BP	0.921955323268605
GO:2000112	0.748120054809264	0.306783423544213	40	568	regulation of cellular macromolecule biosynthetic process	BP	0.921955323268605
GO:1902115	0.748291906647114	0.329573898885596	21	197	regulation of organelle assembly	BP	0.921955323268605
GO:0000075	0.748879325571077	0.345328896746454	14	179	cell cycle checkpoint signaling	BP	0.921955323268605
GO:0045667	0.749111115550814	0.349614547063796	13	141	regulation of osteoblast differentiation	BP	0.921955323268605
GO:0015850	0.749200652302938	0.322329301908934	24	290	organic hydroxy compound transport	BP	0.921955323268605
GO:0061659	0.749538152262049	0.315595497741262	29	327	ubiquitin-like protein ligase activity	MF	0.921955323268605
GO:0055123	0.749661098428575	0.348847494217328	13	144	digestive system development	BP	0.921955323268605
GO:1903320	0.750049892516518	0.332347715191369	18	240	regulation of protein modification by small protein conjugation or removal	BP	0.921955323268605
GO:0046661	0.750390430800795	0.338258390605832	16	167	male sex differentiation	BP	0.921955323268605
GO:0044843	0.750571082374363	0.320930053551351	24	278	cell cycle G1/S phase transition	BP	0.921955323268605
GO:0031333	0.751463080411593	0.346973247882357	13	138	negative regulation of protein-containing complex assembly	BP	0.921955323268605
GO:0045862	0.751657288400492	0.311989998909782	30	350	positive regulation of proteolysis	BP	0.921955323268605
GO:0048609	0.752043565459317	0.287596280477038	78	830	multicellular organismal reproductive process	BP	0.921955323268605
GO:0070371	0.752121928049755	0.314829632209143	27	329	ERK1 and ERK2 cascade	BP	0.921955323268605
GO:0009855	0.75268784382336	0.349582525499849	12	130	determination of bilateral symmetry	BP	0.921955323268605
GO:0062012	0.752707828738736	0.316737437429446	25	315	regulation of small molecule metabolic process	BP	0.921955323268605
GO:0018022	0.752871297847032	0.354907917930448	11	106	peptidyl-lysine methylation	BP	0.921955323268605
GO:0009799	0.754242537126092	0.347692230813982	12	131	specification of symmetry	BP	0.921955323268605
GO:0035239	0.754993939527735	0.280827416640974	96	925	tube morphogenesis	BP	0.921955323268605
GO:1903532	0.755213845154526	0.310742599939983	28	286	positive regulation of secretion by cell	BP	0.921955323268605
GO:0090575	0.75532660658085	0.320609267421336	21	240	RNA polymerase II transcription regulator complex	CC	0.921955323268605
GO:0010948	0.755352097798118	0.315190430724701	24	303	negative regulation of cell cycle process	BP	0.921955323268605
GO:0019838	0.755359812248271	0.342839671064775	13	128	growth factor binding	MF	0.921955323268605
GO:0046620	0.755662937376599	0.356699709520963	10	101	regulation of organ growth	BP	0.921955323268605
GO:1902554	0.75611265082026	0.350299067892359	11	118	serine/threonine protein kinase complex	CC	0.921955323268605
GO:1903037	0.756283037485192	0.310950651922905	26	369	regulation of leukocyte cell-cell adhesion	BP	0.921955323268605
GO:0061629	0.756519081187108	0.303952335385601	33	340	RNA polymerase II-specific DNA-binding transcription factor binding	MF	0.921955323268605
GO:0001508	0.756543317452757	0.31939496749397	23	140	action potential	BP	0.921955323268605
GO:0010952	0.757012865128441	0.339069749153741	13	180	positive regulation of peptidase activity	BP	0.921955323268605
GO:1904427	0.757102767753264	0.355774415318898	10	91	positive regulation of calcium ion transmembrane transport	BP	0.921955323268605
GO:0043409	0.75716349951945	0.338990729842389	13	176	negative regulation of MAPK cascade	BP	0.921955323268605
GO:0035770	0.758111069239495	0.315481007644724	22	261	ribonucleoprotein granule	CC	0.922437184025918
GO:1904949	0.758551313919193	0.351979797442435	10	122	ATPase complex	CC	0.922437184025918
GO:0007005	0.759771180329706	0.296852971583592	36	501	mitochondrion organization	BP	0.922437184025918
GO:2000779	0.759847708601577	0.345822837255285	11	118	regulation of double-strand break repair	BP	0.922437184025918
GO:1901987	0.760724920070762	0.294065267991846	39	443	regulation of cell cycle phase transition	BP	0.922437184025918
GO:0048285	0.760816763272781	0.29261341984597	41	463	organelle fission	BP	0.922437184025918
GO:0042552	0.761036050023398	0.32941292846692	15	141	myelination	BP	0.922437184025918
GO:0042886	0.7616566102209	0.296628790640128	35	340	amide transport	BP	0.922437184025918
GO:0014706	0.761735954872574	0.302831380517292	29	255	striated muscle tissue development	BP	0.922437184025918
GO:0006605	0.761955977081466	0.302732012261778	28	317	protein targeting	BP	0.922437184025918
GO:0090090	0.763204296470774	0.330038789209143	14	134	negative regulation of canonical Wnt signaling pathway	BP	0.922679960367743
GO:0071496	0.763233452044269	0.304745778151422	25	317	cellular response to external stimulus	BP	0.922679960367743
GO:0022409	0.763475887129838	0.304510647713705	25	313	positive regulation of cell-cell adhesion	BP	0.922679960367743
GO:0048608	0.765632398416161	0.298767916420291	28	299	reproductive structure development	BP	0.923645527682286
GO:0051279	0.767111833981935	0.340089232919051	11	81	regulation of release of sequestered calcium ion into cytosol	BP	0.923645527682286
GO:0051099	0.767205230254444	0.321093124223892	15	170	positive regulation of binding	BP	0.923645527682286
GO:0034968	0.767810008162127	0.34244064230125	10	95	histone lysine methylation	BP	0.923645527682286
GO:0043069	0.76859238404757	0.270867703555894	72	913	negative regulation of programmed cell death	BP	0.923645527682286
GO:0031401	0.769298506216354	0.266203309546509	91	938	positive regulation of protein modification process	BP	0.923645527682286
GO:0006082	0.770090870443017	0.268516694825607	75	918	organic acid metabolic process	BP	0.923645527682286
GO:0009451	0.770535871989756	0.336024400281196	10	162	RNA modification	BP	0.923645527682286
GO:0030427	0.770696295852637	0.297090799415271	27	167	site of polarized growth	CC	0.923645527682286
GO:0030426	0.771417448913163	0.297540908413076	26	162	growth cone	CC	0.923645527682286
GO:0046545	0.771440773897941	0.325024905611557	13	106	development of primary female sexual characteristics	BP	0.923645527682286
GO:0072686	0.771588917418398	0.313297224822333	16	171	mitotic spindle	CC	0.923645527682286
GO:0036464	0.771888201639226	0.301452388244144	21	243	cytoplasmic ribonucleoprotein granule	CC	0.923645527682286
GO:0043543	0.772109194979054	0.302860135848803	20	244	protein acylation	BP	0.923645527682286
GO:0002694	0.773840661502749	0.2764318072432	43	578	regulation of leukocyte activation	BP	0.923645527682286
GO:0001649	0.774151013068922	0.29885672480261	21	241	osteoblast differentiation	BP	0.923645527682286
GO:0060348	0.774519289144476	0.295720728586268	23	226	bone development	BP	0.923645527682286
GO:2001022	0.774922808711237	0.315385157191195	14	151	positive regulation of response to DNA damage stimulus	BP	0.923645527682286
GO:0007157	0.775558637357297	0.341247580010157	10	48	heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules	BP	0.923645527682286
GO:0007272	0.775711229154601	0.311939747928354	15	143	ensheathment of neurons	BP	0.923645527682286
GO:0008366	0.775711229154601	0.311939747928354	15	143	axon ensheathment	BP	0.923645527682286
GO:0048638	0.776419239082095	0.27589144564382	42	322	regulation of developmental growth	BP	0.923645527682286
GO:0046890	0.776702938378426	0.319167394894535	12	181	regulation of lipid biosynthetic process	BP	0.923645527682286
GO:0061337	0.77766616200144	0.317998754634189	13	100	cardiac conduction	BP	0.923645527682286
GO:0002699	0.777980613225076	0.309588482499882	14	255	positive regulation of immune effector process	BP	0.923645527682286
GO:0003002	0.778392225422618	0.276473045113878	36	409	regionalization	BP	0.923645527682286
GO:0040013	0.778636008689758	0.271945581403543	43	415	negative regulation of locomotion	BP	0.923645527682286
GO:0030516	0.779195985883596	0.317206502019406	13	89	regulation of axon extension	BP	0.923645527682286
GO:1903829	0.779345861255021	0.268910182204288	47	457	positive regulation of protein localization	BP	0.923645527682286
GO:0043401	0.779356443005862	0.317619426153204	12	129	steroid hormone mediated signaling pathway	BP	0.923645527682286
GO:0071356	0.779445229836999	0.315019613111728	12	228	cellular response to tumor necrosis factor	BP	0.923645527682286
GO:0051052	0.779685463241131	0.269239229764737	45	497	regulation of DNA metabolic process	BP	0.923645527682286
GO:0007265	0.779749434819654	0.272638172510281	41	326	Ras protein signal transduction	BP	0.923645527682286
GO:0005775	0.77987542076219	0.319665243722786	11	170	vacuolar lumen	CC	0.923645527682286
GO:0048589	0.779992622721097	0.256754056562599	84	632	developmental growth	BP	0.923645527682286
GO:0000280	0.780251148829655	0.274296436327986	36	420	nuclear division	BP	0.923645527682286
GO:0030595	0.780666353217453	0.303793844349334	15	233	leukocyte chemotaxis	BP	0.923645527682286
GO:1903706	0.781438710428516	0.277913150914283	30	394	regulation of hemopoiesis	BP	0.923645527682286
GO:0006412	0.781641460209309	0.26780553595646	42	733	translation	BP	0.923645527682286
GO:0042770	0.781884869954119	0.306326337243579	14	174	signal transduction in response to DNA damage	BP	0.923645527682286
GO:0042803	0.783275467628161	0.258124959584605	62	656	protein homodimerization activity	MF	0.923883476398101
GO:0042180	0.783876005208981	0.303193160640328	14	208	cellular ketone metabolic process	BP	0.923883476398101
GO:0016579	0.784154991946853	0.31510678719472	11	146	protein deubiquitination	BP	0.923883476398101
GO:0060047	0.784272027174513	0.277335813760561	29	243	heart contraction	BP	0.923883476398101
GO:0016757	0.785002340309885	0.278276607011441	27	254	glycosyltransferase activity	MF	0.923883476398101
GO:0030168	0.785089227105891	0.310453945884874	12	133	platelet activation	BP	0.923883476398101
GO:0060828	0.785777608157342	0.273654801005516	31	253	regulation of canonical Wnt signaling pathway	BP	0.923883476398101
GO:0030518	0.786248049130951	0.318765064959556	10	109	intracellular steroid hormone receptor signaling pathway	BP	0.923883476398101
GO:0090316	0.786270970657766	0.308305564854135	12	152	positive regulation of intracellular protein transport	BP	0.923883476398101
GO:0051701	0.786489937486658	0.306904957646079	12	199	biological process involved in interaction with host	BP	0.923883476398101
GO:0010212	0.787333940576604	0.311593689223239	11	135	response to ionizing radiation	BP	0.924357362803422
GO:0051640	0.788891643060417	0.2515234980885	65	552	organelle localization	BP	0.925038545119759
GO:1902850	0.78948455258399	0.300790201416388	13	155	microtubule cytoskeleton organization involved in mitosis	BP	0.925038545119759
GO:0060341	0.789623609442241	0.243232484930451	97	941	regulation of cellular localization	BP	0.925038545119759
GO:0010817	0.790525346774675	0.256961945490923	45	523	regulation of hormone levels	BP	0.925038545119759
GO:0030139	0.790792776037001	0.265928001999258	32	340	endocytic vesicle	CC	0.925038545119759
GO:0030099	0.790897806201792	0.265334320635058	32	398	myeloid cell differentiation	BP	0.925038545119759
GO:0003712	0.791000548114799	0.254894340649318	49	476	transcription coregulator activity	MF	0.925038545119759
GO:0043393	0.793929873751428	0.281764263530053	18	195	regulation of protein binding	BP	0.927936745531984
GO:1903047	0.794671401805284	0.242666891355836	72	754	mitotic cell cycle process	BP	0.927936745531984
GO:0046328	0.795716997112196	0.2881299017015	15	137	regulation of JNK cascade	BP	0.927936745531984
GO:0050905	0.796483816291545	0.275061172556146	21	151	neuromuscular process	BP	0.927936745531984
GO:0002697	0.796678034438423	0.272765776793617	20	371	regulation of immune effector process	BP	0.927936745531984
GO:0048565	0.796757755409036	0.300035637406145	11	132	digestive tract development	BP	0.927936745531984
GO:1902806	0.796879466868288	0.279935409027911	17	211	regulation of cell cycle G1/S phase transition	BP	0.927936745531984
GO:0046883	0.797525042945375	0.271444324222682	21	241	regulation of hormone secretion	BP	0.927936745531984
GO:0044772	0.797824358552034	0.250564192582162	42	458	mitotic cell cycle phase transition	BP	0.927936745531984
GO:0014074	0.798102244558702	0.28776965341509	14	140	response to purine-containing compound	BP	0.927936745531984
GO:0031396	0.79852457814169	0.285581868671984	14	200	regulation of protein ubiquitination	BP	0.927936745531984
GO:1903034	0.798786350062327	0.283291824917865	15	168	regulation of response to wounding	BP	0.927936745531984
GO:0010564	0.7996489398098	0.239242205496674	64	720	regulation of cell cycle process	BP	0.928254346538672
GO:0051963	0.800218748071953	0.273043446449617	21	112	regulation of synapse assembly	BP	0.928254346538672
GO:0031099	0.800458312960855	0.278462002508069	16	182	regeneration	BP	0.928254346538672
GO:0007167	0.800829536336986	0.228640673919402	116	986	enzyme-linked receptor protein signaling pathway	BP	0.928254346538672
GO:1901888	0.802576096159098	0.252350636919131	35	212	regulation of cell junction assembly	BP	0.929765129619982
GO:0005774	0.803801586459301	0.247422144743982	36	430	vacuolar membrane	CC	0.930670931783451
GO:0040007	0.806082463015129	0.224253292201479	106	887	growth	BP	0.932481219299769
GO:0022406	0.80625401897511	0.295068533313125	10	89	membrane docking	BP	0.932481219299769
GO:0051301	0.807182326057109	0.232382899634248	60	597	cell division	BP	0.932673981488828
GO:0002366	0.807309795225792	0.262487277215398	19	287	leukocyte activation involved in immune response	BP	0.932673981488828
GO:0060326	0.808368027095201	0.256377910835006	22	301	cell chemotaxis	BP	0.933382565132489
GO:0060993	0.808891843729461	0.291055018376489	10	97	kidney morphogenesis	BP	0.93347364584401
GO:0042063	0.809853382857647	0.246668578254877	29	316	gliogenesis	BP	0.934069487210194
GO:0051249	0.810827474140551	0.239713865634857	35	487	regulation of lymphocyte activation	BP	0.934679143267515
GO:0006417	0.812746704644378	0.240484749530536	31	482	regulation of translation	BP	0.935879779965157
GO:0032200	0.813297899060042	0.278599399564199	11	151	telomere organization	BP	0.935879779965157
GO:0048598	0.813877010852157	0.224875214211205	60	600	embryonic morphogenesis	BP	0.935879779965157
GO:0010720	0.813914059236721	0.229774786166491	48	427	positive regulation of cell development	BP	0.935879779965157
GO:0048545	0.814513515455686	0.242011307645777	28	328	response to steroid hormone	BP	0.935879779965157
GO:0044282	0.814545509159379	0.241591918064683	28	376	small molecule catabolic process	BP	0.935879779965157
GO:0048511	0.816063424003951	0.237198296343852	32	296	rhythmic process	BP	0.937110598555167
GO:0033555	0.817449694029148	0.28072466513966	10	89	multicellular organismal response to stress	BP	0.938188981440456
GO:0090101	0.818237487838949	0.262105158278381	14	164	negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	BP	0.938579688073327
GO:0046434	0.81979706476461	0.255499930393712	16	158	organophosphate catabolic process	BP	0.939854776981504
GO:0051223	0.820433263526123	0.222310741753932	47	504	regulation of protein transport	BP	0.940070446137524
GO:0071396	0.822006825964691	0.219746894705959	48	595	cellular response to lipid	BP	0.94123030856946
GO:0030178	0.822555209203103	0.249731212338846	17	168	negative regulation of Wnt signaling pathway	BP	0.94123030856946
GO:0045931	0.822791413687507	0.263640803860421	12	129	positive regulation of mitotic cell cycle	BP	0.94123030856946
GO:0040008	0.824017022826779	0.21194916417746	66	598	regulation of growth	BP	0.94211864517198
GO:0000302	0.825183335563503	0.255508147300893	13	198	response to reactive oxygen species	BP	0.942352373425323
GO:0016363	0.825289477981118	0.26059156225221	12	126	nuclear matrix	CC	0.942352373425323
GO:0044403	0.825921965283367	0.241567433288985	18	305	biological process involved in symbiotic interaction	BP	0.942352373425323
GO:0018205	0.82601811950866	0.227368513634834	29	352	peptidyl-lysine modification	BP	0.942352373425323
GO:0003279	0.826528363304511	0.260156913205891	12	105	cardiac septum development	BP	0.942422014246122
GO:0008234	0.827827238305413	0.255792372733652	12	176	cysteine-type peptidase activity	MF	0.942884425214739
GO:0045137	0.828958032575682	0.233931284115324	21	231	development of primary sexual characteristics	BP	0.942884425214739
GO:0016791	0.829333279638914	0.22402477883536	30	237	phosphatase activity	MF	0.942884425214739
GO:0016922	0.829930425571362	0.248426261151114	14	135	nuclear receptor binding	MF	0.942884425214739
GO:0003713	0.830239237269859	0.225987357292106	26	267	transcription coactivator activity	MF	0.942884425214739
GO:0051276	0.831082573875346	0.209916779409526	47	555	chromosome organization	BP	0.942884425214739
GO:1904951	0.831269863598972	0.221440751201449	29	319	positive regulation of establishment of protein localization	BP	0.942884425214739
GO:0051222	0.831388633118992	0.222320634069834	28	303	positive regulation of protein transport	BP	0.942884425214739
GO:0000278	0.831900919039317	0.198816428254778	84	906	mitotic cell cycle	BP	0.942884425214739
GO:0045786	0.83193601314799	0.221007444396412	28	385	negative regulation of cell cycle	BP	0.942884425214739
GO:0050867	0.832220584330696	0.222616422637494	26	377	positive regulation of cell activation	BP	0.942884425214739
GO:0032535	0.832668016347243	0.21116694970175	43	335	regulation of cellular component size	BP	0.942884425214739
GO:0005765	0.833784974956257	0.216337526076566	31	387	lysosomal membrane	CC	0.942884425214739
GO:0098852	0.833784974956257	0.216337526076566	31	387	lytic vacuole membrane	CC	0.942884425214739
GO:0043009	0.833895522333595	0.201873100770421	61	651	chordate embryonic development	BP	0.942884425214739
GO:0051345	0.834124639274812	0.20250745558896	59	552	positive regulation of hydrolase activity	BP	0.942884425214739
GO:0051098	0.836046454358024	0.215457454012037	29	356	regulation of binding	BP	0.943746965219509
GO:0090068	0.83616134271903	0.223493561068803	22	255	positive regulation of cell cycle process	BP	0.943746965219509
GO:0044255	0.836237182241691	0.194404650667494	81	949	cellular lipid metabolic process	BP	0.943746965219509
GO:0004842	0.836855402038468	0.209202286137724	36	417	ubiquitin-protein transferase activity	MF	0.943936899718659
GO:0031647	0.83730636730364	0.222887070508372	21	305	regulation of protein stability	BP	0.943938075552411
GO:0032787	0.838733058756172	0.201340450602832	46	609	monocarboxylic acid metabolic process	BP	0.945038645150617
GO:0044839	0.84014877677566	0.235145171595678	14	143	cell cycle G2/M phase transition	BP	0.945761622160702
GO:0003714	0.840803884055708	0.226713464299807	17	182	transcription corepressor activity	MF	0.945761622160702
GO:0050865	0.840813556680495	0.198474736718325	47	634	regulation of cell activation	BP	0.945761622160702
GO:0046486	0.841177877479442	0.205056290054406	35	367	glycerolipid metabolic process	BP	0.945761622160702
GO:0002696	0.842252753530621	0.211688412301118	25	361	positive regulation of leukocyte activation	BP	0.946462922821234
GO:0072594	0.844626727787162	0.199428227236521	37	432	establishment of protein localization to organelle	BP	0.947026296871708
GO:0006338	0.844858153699927	0.20224550306931	33	332	chromatin remodeling	BP	0.947026296871708
GO:0044770	0.844949401750337	0.19321256871561	49	556	cell cycle phase transition	BP	0.947026296871708
GO:0021915	0.845000771801726	0.225995003363963	15	162	neural tube development	BP	0.947026296871708
GO:0060070	0.845011071374565	0.201702068621917	34	305	canonical Wnt signaling pathway	BP	0.947026296871708
GO:0009896	0.845661708795119	0.193615329033948	46	527	positive regulation of catabolic process	BP	0.94724947413356
GO:0005770	0.847905430866219	0.205562579999236	25	277	late endosome	CC	0.94806017461719
GO:0051261	0.847961087437671	0.232149665576718	12	109	protein depolymerization	BP	0.94806017461719
GO:1990234	0.848443643620474	0.182957132002024	70	809	transferase complex	CC	0.94806017461719
GO:0046660	0.84848082706513	0.225334543118284	14	122	female sex differentiation	BP	0.94806017461719
GO:0005813	0.849361667498747	0.184467618260495	61	597	centrosome	CC	0.94806017461719
GO:0045321	0.849829350608105	0.181206347131898	70	915	leukocyte activation	BP	0.94806017461719
GO:0003682	0.849912163017069	0.187527162980174	49	543	chromatin binding	MF	0.94806017461719
GO:1902105	0.850000566470417	0.20476133886223	23	316	regulation of leukocyte differentiation	BP	0.94806017461719
GO:0050771	0.852659543449383	0.237089621550373	10	65	negative regulation of axonogenesis	BP	0.949555218090118
GO:0000723	0.853307830587671	0.230719743397269	10	146	telomere maintenance	BP	0.949555218090118
GO:0002520	0.853453710114606	0.216945489790648	14	185	immune system development	BP	0.949555218090118
GO:0032388	0.853705832824797	0.214220035467352	15	190	positive regulation of intracellular transport	BP	0.949555218090118
GO:0005635	0.85387261589108	0.1840032362014	47	461	nuclear envelope	CC	0.949555218090118
GO:0002263	0.854287747055921	0.204925394043779	19	290	cell activation involved in immune response	BP	0.949555218090118
GO:0050900	0.85450917624125	0.193971974288185	28	383	leukocyte migration	BP	0.949555218090118
GO:0019904	0.855751562033703	0.174315105078326	74	654	protein domain specific binding	MF	0.950167237864203
GO:0016311	0.85596571952495	0.186419294785135	38	314	dephosphorylation	BP	0.950167237864203
GO:1902904	0.858347662131336	0.207043130105103	16	156	negative regulation of supramolecular fiber organization	BP	0.952189333624139
GO:0008285	0.858695052057612	0.172441490521925	65	761	negative regulation of cell population proliferation	BP	0.952189333624139
GO:0005743	0.85991510451488	0.194266519837434	21	437	mitochondrial inner membrane	CC	0.952472550061231
GO:0030111	0.859967175894342	0.181052525950145	39	328	regulation of Wnt signaling pathway	BP	0.952472550061231
GO:0003924	0.861109326129784	0.194852141945463	20	301	GTPase activity	MF	0.952472550061231
GO:0048660	0.861146867266883	0.21253889129378	12	173	regulation of smooth muscle cell proliferation	BP	0.952472550061231
GO:0002244	0.861220413472905	0.220571625287671	10	129	hematopoietic progenitor cell differentiation	BP	0.952472550061231
GO:0007159	0.86222798201855	0.185313724026361	27	405	leukocyte cell-cell adhesion	BP	0.953084460629567
GO:0050870	0.863171263221924	0.199233344479156	16	243	positive regulation of T cell activation	BP	0.953394916563011
GO:0006937	0.863417703274414	0.198405806969917	17	168	regulation of muscle contraction	BP	0.953394916563011
GO:0006473	0.86694505276796	0.196865125468518	15	204	protein acetylation	BP	0.956786281276792
GO:0034976	0.868100591531149	0.191050691920329	17	247	response to endoplasmic reticulum stress	BP	0.957557855432361
GO:0140297	0.869930047671916	0.167419394893522	41	469	DNA-binding transcription factor binding	MF	0.958763459390942
GO:0048659	0.871659758268013	0.198443697686674	12	176	smooth muscle cell proliferation	BP	0.958763459390942
GO:0070201	0.872355871466874	0.161735245313471	48	528	regulation of establishment of protein localization	BP	0.958763459390942
GO:0006886	0.872454657933431	0.154229276123526	78	844	intracellular protein transport	BP	0.958763459390942
GO:0043043	0.872511249958889	0.162778457564779	43	760	peptide biosynthetic process	BP	0.958763459390942
GO:0097435	0.873138186755025	0.152857334535872	83	780	supramolecular fiber organization	BP	0.958763459390942
GO:0070646	0.873871460636714	0.198770578507824	11	164	protein modification by small protein removal	BP	0.958763459390942
GO:0009792	0.874234259303904	0.15542170791579	62	673	embryo development ending in birth or egg hatching	BP	0.958763459390942
GO:0061138	0.875683178288139	0.1805818451447	18	188	morphogenesis of a branching epithelium	BP	0.958763459390942
GO:0005815	0.875739289669879	0.149512567557114	86	778	microtubule organizing center	CC	0.958763459390942
GO:0045787	0.875983533851024	0.168068931753847	28	335	positive regulation of cell cycle	BP	0.958763459390942
GO:0001822	0.876657370191307	0.163178641216345	35	307	kidney development	BP	0.958763459390942
GO:0034399	0.876726917672257	0.189683483747805	13	146	nuclear periphery	CC	0.958763459390942
GO:0046683	0.876772425883818	0.19579678964528	11	128	response to organophosphorus	BP	0.958763459390942
GO:0000323	0.87692755504711	0.153874097173321	55	702	lytic vacuole	CC	0.958763459390942
GO:0005764	0.87692755504711	0.153874097173321	55	702	lysosome	CC	0.958763459390942
GO:0065004	0.877162866178324	0.194252846683478	11	165	protein-DNA complex assembly	BP	0.958763459390942
GO:0004725	0.877419371797239	0.191714021018841	13	88	protein tyrosine phosphatase activity	MF	0.958763459390942
GO:0044089	0.878007960408588	0.151934201820517	61	480	positive regulation of cellular component biogenesis	BP	0.95890718424634
GO:0043604	0.878984109549951	0.150912819819225	56	892	amide biosynthetic process	BP	0.959048147820692
GO:0042113	0.879183411661696	0.174984332704965	18	267	B cell activation	BP	0.959048147820692
GO:0050680	0.880235967376142	0.184310880953381	13	173	negative regulation of epithelial cell proliferation	BP	0.959048147820692
GO:0048754	0.880727658958079	0.179709539674048	15	157	branching morphogenesis of an epithelial tube	BP	0.959048147820692
GO:0019827	0.880812942314942	0.181249409801941	14	173	stem cell population maintenance	BP	0.959048147820692
GO:0090407	0.881058081229847	0.15112337425591	49	539	organophosphate biosynthetic process	BP	0.959048147820692
GO:0022037	0.881721351045881	0.18695878029468	12	108	metencephalon development	BP	0.959048147820692
GO:0010639	0.881794031051532	0.158245439690995	32	343	negative regulation of organelle organization	BP	0.959048147820692
GO:0006259	0.883015226715034	0.14130057719605	83	964	DNA metabolic process	BP	0.959878728315099
GO:0140014	0.883534314784372	0.166627492704278	20	275	mitotic nuclear division	BP	0.959945620102337
